"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-51","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-42","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-72","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-69","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-55","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-66","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-47","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-46","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","Ekayus","4c:f9:5d:d2:61:0c","-85","2447","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-73","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-75","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
"c","0101","b4:43:26:5c:d4:c4","-77","2462","TP-LINK_E630","c0:25:e9:7a:e6:2f","-67","2462","D-Link_DIR-612","18:0f:76:91:f2:72","-50","2462","COVID 19","b4:43:26:86:9f:5c","-86","2432","TOTOLINK_N210RE","14:4d:67:98:2b:64","-44","2412"
